# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
520.0000 M10 863541 2 229.0000 p244 p29 296 N p244->p215->p29
2145.0000 M43 596711 5 864.0000 p93 p55 285 N p93->p67->p28->p145->p141->p55
2282.0000 M31 948641 5 1369.0000 p14 p124 277 N p14->p183->p131->p17->p24->p124
2960.0000 M56 618175 6 1295.0000 p145 p225 278 N p145->p56->p230->p98->p41->p68->p225
3239.0000 M29 639593 14 2387.0000 p196 p151 260 N p196->p191->p50->p83->p147->p219->p19->p244->p232->p161->p63->p11->p112->p212->p151
3399.0000 M88 607095 3 780.0000 p121 p115 287 N p121->p12->p111->p115
3692.0000 M114 785174 1 291.0000 p114 p223 295 N p114->p223
4835.0000 M139 592046 2 708.0000 p101 p79 288 N p101->p190->p79
4942.0000 M25 982211 24 4212.0000 p166 p89 229 N p166->p209->p141->p247->p82->p232->p115->p60->p113->p175->p93->p148->p116->p41->p75->p67->p68->p225->p213->p62->p16->p71->p92->p29->p89
5718.0000 M20 773543 14 5136.0000 p14 p171 214 N p14->p167->p186->p24->p69->p48->p150->p183->p54->p17->p40->p214->p9->p102->p171
5855.0000 M162 670362 7 1043.0000 p244 p168 282 N p244->p221->p209->p37->p247->p91->p43->p168
6213.0000 M129 772566 12 2375.0000 p120 p175 260 N p120->p50->p30->p66->p139->p151->p168->p77->p160->p147->p136->p15->p175
6541.0000 M185 502540 4 1046.0000 p144 p43 282 N p144->p108->p15->p118->p43
6569.0000 M140 743196 10 2413.0000 p155 p18 259 N p155->p200->p61->p235->p135->p83->p216->p90->p241->p236->p18
6654.0000 M214 723116 1 298.0000 p180 p235 295 N p180->p235
6758.0000 M95 563385 18 3916.0000 p241 p55 234 N p241->p174->p200->p185->p187->p5->p43->p209->p193->p172->p155->p152->p91->p47->p37->p195->p162->p160->p55
7149.0000 M30 678625 21 6268.0000 p81 p9 195 N p81->p238->p98->p41->p56->p45->p96->p230->p116->p75->p68->p48->p165->p69->p167->p17->p124->p3->p40->p73->p109->p9
7623.0000 M248 729761 2 248.0000 p207 p134 295 N p207->p217->p134
8321.0000 M79 884910 22 5967.0000 p106 p138 200 N p106->p113->p175->p92->p89->p120->p66->p30->p136->p240->p215->p151->p234->p164->p63->p93->p99->p183->p237->p55->p19->p154->p138
8327.0000 M193 821267 11 2590.0000 p3 p6 256 N p3->p73->p17->p167->p45->p40->p50->p186->p54->p171->p113->p6
8697.0000 M81 660867 22 6285.0000 p30 p126 195 N p30->p120->p116->p67->p75->p68->p166->p225->p213->p62->p141->p71->p92->p29->p66->p194->p176->p89->p16->p158->p121->p131->p126
8756.0000 M172 809508 18 3649.0000 p182 p201 239 N p182->p243->p128->p177->p1->p118->p101->p212->p226->p78->p198->p79->p239->p210->p133->p189->p53->p197->p201
8881.0000 M23 555510 11 8212.0000 p207 p111 163 N p207->p155->p42->p216->p127->p208->p121->p57->p217->p134->p110->p111
9030.0000 M278 600747 4 786.0000 p178 p201 286 N p178->p239->p85->p133->p201
9260.0000 M204 736264 11 3192.0000 p97 p53 246 N p97->p201->p84->p70->p161->p184->p153->p193->p139->p178->p100->p53
9291.0000 M52 641881 27 7749.0000 p9 p196 170 N p9->p112->p151->p106->p30->p120->p116->p67->p75->p68->p166->p225->p16->p62->p141->p213->p142->p96->p29->p176->p145->p14->p220->p228->p63->p98->p172->p196
9309.0000 M116 972891 14 5852.0000 p230 p165 202 N p230->p96->p220->p98->p48->p116->p81->p124->p109->p73->p54->p9->p214->p186->p165
10113.0000 M144 823113 17 5840.0000 p194 p191 202 N p194->p0->p196->p24->p60->p185->p44->p13->p131->p206->p59->p231->p106->p202->p68->p39->p32->p191
10255.0000 M344 616575 3 80.0000 p176 p225 298 N p176->p48->p98->p225
10305.0000 M262 924477 14 2523.0000 p230 p48 257 N p230->p98->p96->p148->p123->p141->p75->p56->p92->p6->p183->p176->p93->p142->p48
10463.0000 M274 520510 9 2343.0000 p207 p58 260 N p207->p163->p203->p120->p61->p182->p41->p110->p241->p58
