# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
816.0000 M20 773543 1 234.0000 p14 p171 296 N p14->p171
1853.0000 M8 913877 1 1620.0000 p60 p165 273 N p60->p165
1945.0000 M19 580040 2 1388.0000 p95 p187 276 N p95->p100->p187
2000.0000 M21 519301 4 1391.0000 p84 p138 276 N p84->p228->p67->p163->p138
2195.0000 M17 790517 2 1697.0000 p170 p91 271 N p170->p95->p91
2264.0000 M59 720977 2 505.0000 p56 p85 291 N p56->p163->p85
2332.0000 M16 875016 3 1868.0000 p136 p108 268 N p136->p201->p48->p108
2353.0000 M47 940661 2 950.0000 p245 p63 284 N p245->p146->p63
2391.0000 M49 631448 3 931.0000 p14 p139 284 N p14->p174->p144->p139
2488.0000 M18 640222 5 1965.0000 p95 p6 267 N p95->p206->p82->p118->p228->p6
2495.0000 M68 649807 3 478.0000 p49 p168 292 N p49->p182->p193->p168
2567.0000 M22 854050 4 1927.0000 p207 p144 267 N p207->p113->p236->p65->p144
2781.0000 M44 568074 5 1468.0000 p42 p17 275 N p42->p195->p174->p213->p86->p17
2866.0000 M48 605393 3 1431.0000 p29 p112 276 N p29->p144->p79->p112
2873.0000 M10 863541 4 2582.0000 p244 p29 256 N p244->p49->p180->p204->p29
2898.0000 M9 587686 6 2633.0000 p126 p104 256 N p126->p237->p132->p223->p49->p164->p104
2921.0000 M15 991397 3 2490.0000 p226 p137 258 N p226->p39->p169->p137
2977.0000 M84 745447 2 483.0000 p4 p83 291 N p4->p225->p83
3054.0000 M51 837117 2 1541.0000 p226 p16 274 N p226->p20->p16
3246.0000 M67 922010 3 1256.0000 p140 p215 279 N p140->p229->p97->p215
3482.0000 M43 596711 3 2201.0000 p93 p55 263 N p93->p162->p106->p55
3485.0000 M107 751567 1 294.0000 p58 p177 295 N p58->p177
3503.0000 M14 720934 4 3098.0000 p201 p127 248 N p201->p23->p194->p216->p127
3793.0000 M69 580609 2 1742.0000 p112 p164 270 N p112->p240->p164
3869.0000 M64 679024 4 1962.0000 p148 p154 267 N p148->p169->p118->p48->p154
3920.0000 M7 612010 10 3717.0000 p225 p162 238 N p225->p249->p9->p1->p140->p29->p192->p203->p75->p169->p162
3992.0000 M94 655764 2 1180.0000 p48 p86 280 N p48->p81->p86
4009.0000 M80 626408 5 1630.0000 p30 p245 272 N p30->p244->p122->p109->p124->p245
4054.0000 M37 737538 4 2962.0000 p184 p96 250 N p184->p193->p60->p148->p96
4416.0000 M33 729461 7 3440.0000 p157 p240 242 N p157->p120->p115->p174->p227->p116->p82->p240
4476.0000 M12 545086 3 4131.0000 p231 p82 231 N p231->p55->p4->p82
4668.0000 M38 698725 8 3547.0000 p198 p52 240 N p198->p171->p18->p43->p80->p76->p57->p77->p52
4822.0000 M53 784336 12 3248.0000 p55 p209 245 N p55->p206->p18->p43->p80->p76->p57->p76->p90->p77->p111->p239->p209
5061.0000 M150 698615 1 617.0000 p130 p141 289 N p130->p141
5114.0000 M41 838158 3 3898.0000 p141 p208 235 N p141->p224->p188->p208
5233.0000 M34 844772 4 4226.0000 p158 p198 229 N p158->p54->p128->p148->p198
5430.0000 M147 592991 3 1067.0000 p117 p142 282 N p117->p147->p231->p142
5516.0000 M28 627290 4 4698.0000 p11 p210 221 N p11->p195->p175->p63->p210
5692.0000 M181 569604 2 305.0000 p158 p75 294 N p158->p63->p75
5746.0000 M50 675185 5 4258.0000 p57 p236 229 N p57->p80->p159->p204->p193->p236
5805.0000 M130 856906 3 1940.0000 p153 p138 267 N p153->p30->p76->p138
5821.0000 M35 998232 8 4786.0000 p219 p83 220 N p219->p0->p68->p123->p181->p149->p166->p160->p83
5853.0000 M169 944995 6 840.0000 p162 p133 286 N p162->p112->p230->p142->p21->p206->p133
5861.0000 M31 948641 8 4948.0000 p14 p124 217 N p14->p242->p85->p81->p105->p238->p230->p133->p124
5958.0000 M30 678625 4 5077.0000 p81 p9 215 N p81->p2->p207->p102->p9
5959.0000 M62 745934 4 4112.0000 p162 p199 231 N p162->p205->p47->p1->p199
5999.0000 M171 900332 1 922.0000 p30 p87 284 N p30->p87
6084.0000 M204 736264 1 16.0000 p97 p53 299 N p97->p53
6125.0000 M205 831486 2 30.0000 p3 p157 299 N p3->p152->p157
6370.0000 M39 983915 9 5216.0000 p63 p35 213 N p63->p185->p55->p242->p163->p186->p100->p172->p187->p35
6426.0000 M52 641881 6 4884.0000 p9 p196 218 N p9->p140->p229->p248->p224->p64->p196
6458.0000 M40 572441 6 5274.0000 p104 p220 212 N p104->p163->p46->p191->p210->p68->p220
6495.0000 M109 922600 5 3242.0000 p11 p189 245 N p11->p14->p148->p249->p209->p189
6676.0000 M88 607095 8 4057.0000 p121 p115 232 N p121->p231->p73->p162->p35->p132->p16->p247->p115
6846.0000 M56 618175 3 5181.0000 p145 p225 213 N p145->p18->p188->p225
6871.0000 M175 750628 2 1667.0000 p220 p187 272 N p220->p24->p187
6873.0000 M198 611919 2 984.0000 p77 p248 283 N p77->p166->p248
6933.0000 M163 957322 4 2091.0000 p115 p182 265 N p115->p97->p23->p91->p182
7231.0000 M25 982211 8 6501.0000 p166 p89 191 N p166->p186->p146->p71->p79->p196->p147->p182->p89
7266.0000 M93 592981 5 4485.0000 p74 p8 225 N p74->p197->p123->p170->p58->p8
7392.0000 M96 821242 2 4519.0000 p197 p120 224 N p197->p191->p120
7588.0000 M104 930082 8 4482.0000 p14 p247 225 N p14->p174->p137->p35->p0->p11->p161->p87->p247
7615.0000 M251 718162 1 157.0000 p58 p156 297 N p58->p156
7684.0000 M149 795095 3 3266.0000 p234 p210 245 N p234->p101->p51->p210
7726.0000 M45 506581 8 6381.0000 p138 p26 193 N p138->p200->p92->p34->p193->p131->p55->p169->p26
7828.0000 M258 703695 2 160.0000 p165 p144 297 N p165->p162->p144
7909.0000 M139 592046 4 3782.0000 p101 p79 236 N p101->p82->p197->p170->p79
8057.0000 M256 678857 6 446.0000 p104 p15 292 N p104->p85->p169->p126->p89->p167->p15
8210.0000 M148 698709 5 3817.0000 p180 p62 236 N p180->p123->p210->p19->p189->p62
8243.0000 M24 559729 5 7545.0000 p94 p54 174 N p94->p163->p127->p193->p39->p54
8346.0000 M42 889225 3 7097.0000 p147 p51 181 N p147->p220->p146->p51
8392.0000 M269 513133 1 412.0000 p171 p240 293 N p171->p240
8614.0000 M248 729761 1 1239.0000 p207 p134 279 N p207->p134
8864.0000 M277 770451 2 653.0000 p178 p130 289 N p178->p207->p130
8981.0000 M166 591987 12 4059.0000 p147 p173 232 N p147->p92->p212->p211->p16->p40->p152->p86->p124->p46->p163->p142->p173
9206.0000 M281 841633 4 885.0000 p18 p112 285 N p18->p193->p164->p162->p112
9232.0000 M161 568421 11 4454.0000 p53 p218 225 N p53->p238->p7->p66->p54->p169->p130->p167->p174->p32->p96->p218
9350.0000 M303 783763 1 377.0000 p242 p170 293 N p242->p170
9469.0000 M310 536513 2 280.0000 p222 p132 295 N p222->p193->p132
9600.0000 M227 618726 5 2863.0000 p154 p54 252 N p154->p28->p229->p222->p22->p54
9620.0000 M313 720425 1 343.0000 p230 p244 294 N p230->p244
9650.0000 M266 872102 5 1760.0000 p30 p218 270 N p30->p186->p133->p217->p223->p218
9715.0000 M121 987656 7 6107.0000 p103 p238 198 N p103->p170->p127->p70->p7->p21->p246->p238
9951.0000 M264 996561 2 2114.0000 p245 p69 264 N p245->p73->p69
10139.0000 M292 797390 3 1497.0000 p151 p247 275 N p151->p234->p126->p247
10219.0000 M242 811543 4 3029.0000 p63 p247 249 N p63->p152->p31->p47->p247
10293.0000 M330 559185 2 517.0000 p31 p136 291 N p31->p115->p136
10325.0000 M160 876289 7 5576.0000 p127 p187 207 N p127->p195->p200->p70->p138->p92->p76->p187
10352.0000 M350 783852 1 8.0000 p7 p52 299 N p7->p52
10399.0000 M325 732226 3 776.0000 p153 p39 287 N p153->p175->p181->p39
10766.0000 M345 590160 4 566.0000 p174 p153 290 N p174->p213->p123->p207->p153
