# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1696.0000 M38 698725 1 575.0000 p111 p62 290 N p111->p62
1899.0000 M53 883685 3 313.0000 p464 p96 294 N p464->p101->p452->p96
2161.0000 M23 555510 4 1492.0000 p74 p203 275 N p74->p228->p47->p51->p203
2320.0000 M46 636051 3 942.0000 p400 p333 284 N p400->p452->p101->p333
2424.0000 M33 729461 1 1448.0000 p425 p168 275 N p425->p168
2473.0000 M49 955987 3 1008.0000 p393 p398 283 N p393->p428->p263->p398
2546.0000 M78 957377 1 227.0000 p204 p179 296 N p204->p179
2884.0000 M30 678625 3 2003.0000 p35 p22 266 N p35->p274->p72->p22
2937.0000 M29 639593 1 2085.0000 p72 p372 265 N p72->p372
3101.0000 M54 953264 3 1484.0000 p36 p278 275 N p36->p45->p111->p278
3317.0000 M97 926435 3 437.0000 p99 p289 292 N p99->p419->p85->p289
3386.0000 M37 737538 5 2294.0000 p138 p485 261 N p138->p267->p385->p197->p91->p485
3518.0000 M22 854050 4 2878.0000 p226 p375 252 N p226->p200->p353->p224->p375
3662.0000 M67 935199 1 1665.0000 p366 p475 272 N p366->p475
3740.0000 M60 999278 4 1939.0000 p435 p447 267 N p435->p67->p220->p395->p447
3861.0000 M24 559729 5 3163.0000 p275 p306 247 N p275->p56->p426->p262->p451->p306
3920.0000 M81 987978 4 1509.0000 p36 p409 274 N p36->p26->p133->p136->p409
4188.0000 M109 785889 2 951.0000 p335 p477 284 N p335->p95->p477
4290.0000 M56 782957 6 2613.0000 p294 p424 256 N p294->p454->p364->p409->p2->p381->p424
4295.0000 M8 913877 3 4062.0000 p475 p407 232 N p475->p84->p142->p407
4499.0000 M34 844772 3 3492.0000 p396 p69 241 N p396->p308->p71->p69
4729.0000 M36 612761 2 3669.0000 p323 p48 238 N p323->p37->p48
4807.0000 M82 711477 5 2364.0000 p493 p49 260 N p493->p63->p141->p86->p334->p49
5044.0000 M69 549614 9 2990.0000 p114 p122 250 N p114->p489->p220->p238->p193->p333->p209->p94->p448->p122
5393.0000 M77 580783 3 3099.0000 p429 p178 248 N p429->p83->p42->p178
5396.0000 M83 623765 8 2926.0000 p443 p178 251 N p443->p315->p368->p471->p233->p445->p471->p42->p178
5643.0000 M18 640222 6 5120.0000 p54 p55 214 N p54->p284->p210->p298->p438->p158->p55
6343.0000 M65 590287 6 4406.0000 p262 p86 226 N p262->p161->p10->p165->p481->p153->p86
6374.0000 M95 895577 4 3551.0000 p69 p35 240 N p69->p376->p460->p379->p35
6609.0000 M26 546679 11 5852.0000 p262 p91 202 N p262->p296->p153->p232->p362->p271->p148->p410->p253->p250->p409->p91
6955.0000 M228 664849 1 221.0000 p163 p255 296 N p163->p255
6995.0000 M11 562047 12 6675.0000 p103 p214 188 N p103->p38->p43->p235->p314->p474->p397->p35->p128->p497->p96->p379->p214
7246.0000 M47 734776 10 5835.0000 p87 p456 202 N p87->p197->p342->p86->p482->p148->p77->p417->p170->p63->p456
7273.0000 M141 527788 4 3099.0000 p78 p344 248 N p78->p10->p69->p492->p344
7330.0000 M32 531670 11 6385.0000 p435 p327 193 N p435->p471->p220->p386->p395->p357->p424->p368->p294->p368->p120->p327
7496.0000 M41 838158 11 6280.0000 p162 p296 195 N p162->p414->p211->p359->p425->p152->p342->p56->p227->p364->p187->p296
7523.0000 M57 601479 7 5816.0000 p63 p392 203 N p63->p454->p86->p457->p346->p271->p173->p392
7813.0000 M225 529412 3 1167.0000 p185 p400 280 N p185->p444->p361->p400
8409.0000 M98 871931 6 5500.0000 p460 p465 208 N p460->p36->p344->p69->p198->p446->p465
8749.0000 M255 677609 3 1219.0000 p406 p183 279 N p406->p371->p362->p183
8942.0000 M287 701063 2 461.0000 p152 p359 292 N p152->p201->p359
9120.0000 M28 627290 10 8302.0000 p319 p41 161 N p319->p447->p339->p416->p446->p330->p78->p342->p330->p30->p41
9347.0000 M191 797020 6 3680.0000 p236 p429 238 N p236->p389->p146->p143->p395->p420->p429
9394.0000 M112 517153 10 6072.0000 p301 p108 198 N p301->p487->p163->p443->p128->p278->p3->p377->p331->p396->p108
9783.0000 M93 719389 11 7015.0000 p377 p387 183 N p377->p337->p378->p33->p488->p371->p262->p496->p384->p189->p155->p387
10294.0000 M210 695690 7 4086.0000 p220 p395 231 N p220->p422->p315->p411->p26->p74->p48->p395
10351.0000 M48 884863 13 8914.0000 p271 p412 151 N p271->p213->p248->p476->p328->p247->p161->p183->p169->p270->p73->p111->p88->p412
10627.0000 M87 870121 10 8038.0000 p237 p491 166 N p237->p472->p248->p313->p38->p472->p371->p108->p306->p320->p491
10883.0000 M362 519507 1 167.0000 p183 p187 297 N p183->p187
11145.0000 M133 591759 6 7211.0000 p296 p488 179 N p296->p328->p268->p451->p128->p4->p488
11209.0000 M119 786640 10 7693.0000 p497 p301 171 N p497->p272->p252->p1->p363->p312->p130->p159->p455->p400->p301
11547.0000 M63 570569 18 9666.0000 p470 p431 138 N p470->p427->p172->p137->p1->p417->p470->p18->p321->p380->p310->p271->p103->p403->p246->p188->p18->p354->p431
11619.0000 M354 607666 2 1131.0000 p40 p172 281 N p40->p435->p172
11942.0000 M401 610603 2 81.0000 p477 p2 298 N p477->p184->p2
