# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1342.0000 M33 729461 2 366.0000 p25 p18 293 N p25->p85->p18
1460.0000 M20 773543 1 878.0000 p89 p36 285 N p89->p36
1755.0000 M42 889225 1 506.0000 p45 p51 291 N p45->p51
2207.0000 M12 545086 1 1862.0000 p57 p19 268 N p57->p19
2302.0000 M8 913877 1 2069.0000 p6 p9 265 N p6->p9
2796.0000 M29 639593 3 1944.0000 p85 p34 267 N p85->p18->p32->p34
2869.0000 M78 861599 1 535.0000 p18 p34 291 N p18->p34
2912.0000 M74 766315 1 696.0000 p68 p41 288 N p68->p41
3146.0000 M37 737538 3 2054.0000 p85 p30 265 N p85->p88->p36->p30
3313.0000 M87 990325 2 718.0000 p13 p49 288 N p13->p78->p49
3608.0000 M41 838158 1 2392.0000 p21 p4 260 N p21->p4
4121.0000 M138 794114 1 6.0000 p53 p86 299 N p53->p86
4173.0000 M52 891919 2 2613.0000 p41 p72 256 N p41->p3->p72
4360.0000 M38 698725 3 3239.0000 p39 p40 246 N p39->p95->p44->p40
4518.0000 M17 790517 3 4020.0000 p53 p22 233 N p53->p21->p91->p22
4545.0000 M45 506581 3 3200.0000 p69 p11 246 N p69->p63->p79->p11
4548.0000 M19 580040 3 3991.0000 p53 p79 233 N p53->p46->p11->p79
4705.0000 M47 734776 2 3294.0000 p2 p26 245 N p2->p81->p26
5016.0000 M142 878324 1 782.0000 p83 p60 286 N p83->p60
5360.0000 M36 612761 3 4300.0000 p2 p40 228 N p2->p8->p59->p40
5395.0000 M114 593371 1 1982.0000 p1 p82 266 N p1->p82
5397.0000 M81 660867 3 2975.0000 p93 p12 250 N p93->p31->p52->p12
5594.0000 M148 689890 2 1177.0000 p20 p13 280 N p20->p85->p13
6010.0000 M56 782957 1 4333.0000 p3 p7 227 N p3->p7
6265.0000 M192 803181 1 544.0000 p59 p30 290 N p59->p30
6292.0000 M69 580609 2 4231.0000 p88 p68 229 N p88->p89->p68
6495.0000 M196 776404 1 655.0000 p50 p52 289 N p50->p52
6655.0000 M203 799751 1 605.0000 p27 p61 289 N p27->p61
6701.0000 M155 828379 1 2079.0000 p84 p48 265 N p84->p48
6900.0000 M92 799189 1 4142.0000 p77 p38 230 N p77->p38
7225.0000 M89 616020 1 4563.0000 p22 p11 223 N p22->p11
7241.0000 M27 707738 2 6456.0000 p53 p50 192 N p53->p46->p50
7294.0000 M239 580423 1 190.0000 p42 p16 296 N p42->p16
7353.0000 M152 903589 3 2819.0000 p29 p28 253 N p29->p10->p77->p28
7356.0000 M65 628836 2 5410.0000 p24 p77 209 N p24->p28->p77
7607.0000 M26 546679 4 6850.0000 p67 p2 185 N p67->p99->p56->p97->p2
7773.0000 M91 920835 3 5047.0000 p22 p14 215 N p22->p64->p93->p14
7916.0000 M263 894847 1 101.0000 p57 p66 298 N p57->p66
8283.0000 M228 864200 2 1505.0000 p36 p41 274 N p36->p68->p41
8312.0000 M122 809157 1 4666.0000 p81 p60 222 N p81->p60
8329.0000 M135 549781 3 4300.0000 p40 p88 228 N p40->p65->p95->p88
8781.0000 M134 871376 1 4779.0000 p58 p31 220 N p58->p31
8855.0000 M272 545134 1 782.0000 p74 p48 286 N p74->p48
8910.0000 M208 603370 1 2721.0000 p31 p5 254 N p31->p5
9771.0000 M253 908672 1 2250.0000 p50 p80 262 N p50->p80
9804.0000 M317 550735 1 410.0000 p5 p71 293 N p5->p71
9896.0000 M16 875016 2 9432.0000 p73 p0 142 N p73->p25->p0
10270.0000 M267 864355 2 2341.0000 p62 p73 260 N p62->p34->p73
10345.0000 M189 574913 1 4720.0000 p51 p83 221 N p51->p83
10364.0000 M160 795734 1 5593.0000 p79 p45 206 N p79->p45
10448.0000 M304 941440 2 1436.0000 p35 p19 276 N p35->p37->p19
10746.0000 M233 991851 1 3823.0000 p8 p2 236 N p8->p2
11194.0000 M176 579901 3 5948.0000 p76 p72 200 N p76->p28->p56->p72
11197.0000 M125 524397 5 7459.0000 p81 p56 175 N p81->p42->p26->p47->p72->p56
11206.0000 M222 688996 1 4602.0000 p78 p45 223 N p78->p45
11875.0000 M130 807078 1 7986.0000 p15 p44 166 N p15->p44
11923.0000 M262 924477 2 4135.0000 p65 p0 231 N p65->p36->p0
12020.0000 M371 556832 1 1007.0000 p73 p67 283 N p73->p67
12116.0000 M18 640222 2 11593.0000 p11 p6 106 N p11->p22->p6
12202.0000 M61 640531 1 10374.0000 p63 p24 127 N p63->p24
12211.0000 M187 827135 3 6647.0000 p54 p98 189 N p54->p70->p17->p98
12299.0000 M198 611919 2 6398.0000 p26 p41 193 N p26->p47->p41
12302.0000 M321 631807 1 2795.0000 p47 p41 253 N p47->p41
12550.0000 M296 529544 1 3790.0000 p34 p87 236 N p34->p87
12688.0000 M79 884910 2 10324.0000 p61 p39 127 N p61->p77->p39
12692.0000 M96 821242 1 9809.0000 p77 p39 136 N p77->p39
12732.0000 M185 502540 2 7225.0000 p3 p73 179 N p3->p57->p73
12868.0000 M333 840047 2 2992.0000 p81 p62 250 N p81->p53->p62
12892.0000 M306 716831 1 3821.0000 p68 p85 236 N p68->p85
12904.0000 M51 797770 1 11376.0000 p11 p1 110 N p11->p1
12909.0000 M289 773714 1 4353.0000 p44 p38 227 N p44->p38
12992.0000 M173 664855 1 7840.0000 p45 p61 169 N p45->p61
13196.0000 M88 607095 3 10567.0000 p34 p7 123 N p34->p39->p2->p7
13199.0000 M209 588607 1 6980.0000 p2 p7 183 N p2->p7
13456.0000 M275 672560 2 5299.0000 p95 p25 211 N p95->p40->p25
13606.0000 M331 796335 1 3792.0000 p61 p72 236 N p61->p72
13669.0000 M446 617340 1 457.0000 p8 p38 292 N p8->p38
13907.0000 M373 607943 2 2827.0000 p92 p44 252 N p92->p22->p44
14900.0000 M143 941589 3 10633.0000 p60 p50 122 N p60->p20->p58->p50
14906.0000 M422 753746 1 2404.0000 p74 p41 259 N p74->p41
15065.0000 M273 589551 3 6967.0000 p22 p54 183 N p22->p44->p53->p54
15258.0000 M456 956880 1 1751.0000 p65 p21 270 N p65->p21
15335.0000 M261 754136 2 7579.0000 p98 p11 173 N p98->p45->p11
15950.0000 M442 892501 1 2850.0000 p84 p57 252 N p84->p57
16191.0000 M349 595090 1 5830.0000 p54 p56 202 N p54->p56
16310.0000 M497 740796 2 1607.0000 p79 p86 273 N p79->p28->p86
16837.0000 M161 972439 1 12039.0000 p23 p88 99 N p23->p88
16916.0000 M332 507129 1 7071.0000 p53 p78 182 N p53->p78
17020.0000 M237 705144 1 9980.0000 p34 p69 133 N p34->p69
17162.0000 M158 640674 3 12450.0000 p45 p90 92 N p45->p11->p19->p90
17218.0000 M507 603443 2 2229.0000 p30 p36 262 N p30->p51->p36
17220.0000 M201 902705 3 11229.0000 p93 p57 112 N p93->p53->p81->p57
17459.0000 M144 674617 1 13165.0000 p17 p46 80 N p17->p46
17757.0000 M530 515775 1 2106.0000 p91 p19 264 N p91->p19
17932.0000 M112 822553 1 14578.0000 p46 p90 57 N p46->p90
17968.0000 M542 755717 1 1971.0000 p67 p32 267 N p67->p32
18011.0000 M324 755888 1 8408.0000 p68 p83 159 N p68->p83
18111.0000 M461 806829 2 4467.0000 p6 p55 225 N p6->p1->p55
18333.0000 M570 596664 2 1490.0000 p27 p92 275 N p27->p14->p92
18351.0000 M611 510882 1 282.0000 p41 p63 295 N p41->p63
18443.0000 M249 944555 1 11036.0000 p95 p8 116 N p95->p8
18683.0000 M592 687009 2 1198.0000 p69 p88 280 N p69->p33->p88
18828.0000 M402 937943 1 6895.0000 p56 p69 185 N p56->p69
18830.0000 M241 894126 2 11665.0000 p9 p22 105 N p9->p44->p22
18858.0000 M621 586875 1 494.0000 p22 p9 291 N p22->p9
18904.0000 M85 821486 1 16369.0000 p70 p59 27 N p70->p59
19092.0000 M435 688917 3 6195.0000 p51 p96 196 N p51->p30->p0->p96
19095.0000 M322 771889 1 9559.0000 p28 p29 140 N p28->p29
19111.0000 M623 547758 1 685.0000 p32 p76 288 N p32->p76
19133.0000 M432 749271 1 6321.0000 p41 p29 194 N p41->p29
19299.0000 M234 813134 1 12345.0000 p56 p0 94 N p56->p0
19402.0000 M183 951280 1 13950.0000 p66 p47 67 N p66->p47
19456.0000 M642 818700 1 452.0000 p46 p71 292 N p46->p71
19578.0000 M649 647769 1 374.0000 p38 p18 293 N p38->p18
19657.0000 M457 617520 1 6121.0000 p22 p77 197 N p22->p77
19844.0000 M323 931173 1 10274.0000 p3 p7 128 N p3->p7
19972.0000 M150 781785 2 15504.0000 p6 p79 41 N p6->p14->p79
20083.0000 M665 713216 1 405.0000 p5 p52 293 N p5->p52
20272.0000 M638 702275 1 1391.0000 p70 p92 276 N p70->p92
20328.0000 M651 743072 1 1062.0000 p28 p16 282 N p28->p16
20491.0000 M683 653712 1 269.0000 p11 p17 295 N p11->p17
20648.0000 M388 952135 1 9118.0000 p56 p63 148 N p56->p63
20718.0000 M133 793385 2 16741.0000 p77 p88 20 N p77->p85->p88
20953.0000 M397 593734 1 9166.0000 p79 p94 147 N p79->p94
21154.0000 M351 526550 1 10733.0000 p57 p63 121 N p57->p63
21157.0000 M383 910514 1 9774.0000 p25 p74 137 N p25->p74
21159.0000 M330 870117 2 11375.0000 p28 p64 110 N p28->p99->p64
21180.0000 M695 803835 1 595.0000 p79 p14 290 N p79->p14
21183.0000 M276 776460 1 12993.0000 p90 p72 83 N p90->p72
21228.0000 M486 761773 1 6861.0000 p69 p51 185 N p69->p51
21319.0000 M707 943796 1 391.0000 p65 p84 293 N p65->p84
21319.0000 M584 557619 1 4069.0000 p31 p98 232 N p31->p98
21377.0000 M311 781422 1 12154.0000 p35 p72 97 N p35->p72
21568.0000 M706 920215 1 666.0000 p20 p87 288 N p20->p87
21615.0000 M641 743286 1 2638.0000 p90 p35 256 N p90->p35
21722.0000 M673 726510 1 1797.0000 p89 p50 270 N p89->p50
21834.0000 M419 536572 2 9416.0000 p26 p41 143 N p26->p74->p41
21895.0000 M484 863239 2 7595.0000 p87 p19 173 N p87->p35->p19
21917.0000 M307 904189 3 12815.0000 p84 p40 86 N p84->p44->p9->p40
22318.0000 M717 857390 1 1087.0000 p21 p27 281 N p21->p27
22508.0000 M382 939433 1 11153.0000 p80 p65 114 N p80->p65
22621.0000 M608 803464 1 4643.0000 p82 p35 222 N p82->p35
22818.0000 M260 541494 1 15088.0000 p41 p25 48 N p41->p25
23047.0000 M396 859381 1 11287.0000 p19 p55 111 N p19->p55
23050.0000 M678 693372 1 2973.0000 p55 p19 250 N p55->p19
23146.0000 M575 520893 1 6159.0000 p6 p87 197 N p6->p87
23362.0000 M495 567072 3 8722.0000 p62 p17 154 N p62->p0->p32->p17
23463.0000 M731 662589 1 1814.0000 p79 p70 269 N p79->p70
23804.0000 M791 594770 1 358.0000 p71 p58 294 N p71->p58
23917.0000 M205 831486 1 17810.0000 p54 p25 3 N p54->p25
23997.0000 M704 754957 3 3152.0000 p84 p39 247 N p84->p81->p57->p39
24082.0000 M601 664914 1 6324.0000 p62 p45 194 N p62->p45
24189.0000 M761 797508 2 1644.0000 p34 p47 272 N p34->p66->p47
24376.0000 M350 522499 1 13982.0000 p78 p88 66 N p78->p88
24379.0000 M532 626763 1 8675.0000 p78 p88 155 N p78->p88
24573.0000 M719 917989 2 3285.0000 p23 p63 245 N p23->p56->p63
24595.0000 M416 872070 4 12264.0000 p20 p11 95 N p20->p90->p42->p37->p11
24763.0000 M348 575180 3 14431.0000 p18 p25 59 N p18->p24->p68->p25
24786.0000 M733 643045 1 3085.0000 p71 p87 248 N p71->p87
24885.0000 M692 703060 2 4400.0000 p53 p50 226 N p53->p54->p50
24936.0000 M387 692630 1 13437.0000 p45 p1 76 N p45->p1
25299.0000 M783 823993 1 2096.0000 p75 p95 265 N p75->p95
25302.0000 M805 526558 1 1452.0000 p74 p31 275 N p74->p31
25579.0000 M576 807406 1 8567.0000 p8 p30 157 N p8->p30
25672.0000 M811 667754 1 1647.0000 p25 p64 272 N p25->p64
25692.0000 M520 968532 1 10324.0000 p33 p86 127 N p33->p86
25698.0000 M344 554839 2 15483.0000 p16 p50 41 N p16->p54->p50
25767.0000 M703 535948 1 4955.0000 p27 p98 217 N p27->p98
25892.0000 M356 602461 2 15328.0000 p13 p8 44 N p13->p95->p8
25989.0000 M529 830271 1 10364.0000 p65 p16 127 N p65->p16
26230.0000 M359 734154 1 15577.0000 p10 p63 40 N p10->p63
26389.0000 M462 624731 1 12717.0000 p10 p24 88 N p10->p24
26515.0000 M574 542405 1 9556.0000 p12 p59 140 N p12->p59
27218.0000 M467 790149 1 13398.0000 p91 p92 76 N p91->p92
27343.0000 M714 907619 1 6206.0000 p95 p64 196 N p95->p64
27365.0000 M612 908326 1 9264.0000 p29 p36 145 N p29->p36
27681.0000 M606 532037 1 9757.0000 p58 p40 137 N p58->p40
27702.0000 M671 798758 1 7838.0000 p31 p93 169 N p31->p93
27985.0000 M851 800839 1 2766.0000 p46 p92 253 N p46->p92
27990.0000 M366 592389 1 17125.0000 p50 p44 14 N p50->p44
28034.0000 M591 544041 2 10578.0000 p78 p47 123 N p78->p84->p47
28166.0000 M483 901893 1 13894.0000 p9 p95 68 N p9->p95
28397.0000 M828 544516 1 3865.0000 p73 p54 235 N p73->p54
28556.0000 M444 665073 1 15398.0000 p0 p69 43 N p0->p69
28744.0000 M394 809108 1 17036.0000 p33 p89 16 N p33->p89
28946.0000 M796 526745 1 5358.0000 p16 p76 210 N p16->p76
28997.0000 M550 711075 1 12750.0000 p86 p34 87 N p86->p34
29015.0000 M829 809399 2 4449.0000 p80 p65 225 N p80->p48->p65
29204.0000 M793 825996 2 5704.0000 p24 p3 204 N p24->p7->p3
29214.0000 M839 658709 1 4353.0000 p82 p89 227 N p82->p89
29267.0000 M675 674183 2 9279.0000 p53 p68 145 N p53->p28->p68
29879.0000 M954 824674 1 1632.0000 p13 p73 272 N p13->p73
29900.0000 M758 558849 2 7445.0000 p44 p1 175 N p44->p45->p1
29924.0000 M552 697484 1 13616.0000 p80 p4 73 N p80->p4
29960.0000 M458 804729 4 16396.0000 p38 p23 26 N p38->p29->p36->p7->p23
30024.0000 M934 959164 1 2356.0000 p84 p10 260 N p84->p10
30132.0000 M525 965714 2 14620.0000 p83 p49 56 N p83->p81->p49
30558.0000 M494 515648 2 15949.0000 p92 p52 34 N p92->p90->p52
30805.0000 M809 739688 1 6840.0000 p23 p47 186 N p23->p47
30809.0000 M881 519947 1 4704.0000 p26 p48 221 N p26->p48
30968.0000 M650 878425 1 11733.0000 p83 p95 104 N p83->p95
31028.0000 M822 745644 1 6673.0000 p1 p67 188 N p1->p67
31034.0000 M478 641310 1 16904.0000 p79 p26 18 N p79->p26
31115.0000 M947 830606 1 3061.0000 p42 p32 248 N p42->p32
31193.0000 M989 992810 1 1885.0000 p66 p26 268 N p66->p26
31432.0000 M763 585164 3 8831.0000 p47 p8 152 N p47->p24->p38->p8
31812.0000 M685 770897 1 11538.0000 p82 p61 107 N p82->p61
32300.0000 M1051 898359 1 1127.0000 p53 p16 281 N p53->p16
32376.0000 M774 749587 1 9442.0000 p5 p59 142 N p5->p59
32400.0000 M967 613490 1 3755.0000 p62 p7 237 N p62->p7
32672.0000 M609 811508 1 14663.0000 p40 p98 55 N p40->p98
32759.0000 M666 891776 1 13051.0000 p61 p21 82 N p61->p21
32883.0000 M735 554969 2 11115.0000 p31 p90 114 N p31->p20->p90
33213.0000 M561 503992 1 16642.0000 p14 p7 22 N p14->p7
33425.0000 M572 537665 2 16524.0000 p93 p85 24 N p93->p11->p85
33571.0000 M860 549222 1 8082.0000 p55 p40 165 N p55->p40
34015.0000 M1118 661498 1 861.0000 p86 p79 285 N p86->p79
34178.0000 M1112 679194 1 1193.0000 p53 p48 280 N p53->p48
34303.0000 M923 622157 1 6961.0000 p86 p73 183 N p86->p73
34401.0000 M973 510291 1 5572.0000 p58 p22 207 N p58->p22
34498.0000 M844 774178 1 9495.0000 p94 p71 141 N p94->p71
34577.0000 M1074 693002 2 2725.0000 p27 p32 254 N p27->p90->p32
34608.0000 M1144 671277 1 698.0000 p0 p62 288 N p0->p62
35257.0000 M1116 991601 1 2165.0000 p20 p94 263 N p20->p94
35260.0000 M816 572588 1 11097.0000 p94 p20 115 N p94->p20
35382.0000 M800 789646 1 11690.0000 p13 p10 105 N p13->p10
35435.0000 M660 717762 2 15900.0000 p63 p95 35 N p63->p24->p95
35592.0000 M1126 569336 1 2207.0000 p97 p57 263 N p97->p57
35621.0000 M730 668071 3 14006.0000 p6 p70 66 N p6->p19->p86->p70
35642.0000 M1009 756334 1 5750.0000 p7 p73 204 N p7->p73
35693.0000 M929 771359 1 8175.0000 p57 p45 163 N p57->p45
35835.0000 M1076 503867 1 3924.0000 p47 p95 234 N p47->p95
35840.0000 M1162 606217 1 1400.0000 p16 p34 276 N p16->p34
35921.0000 M1181 945603 1 929.0000 p65 p82 284 N p65->p82
36032.0000 M1027 665209 1 5583.0000 p40 p63 206 N p40->p63
36053.0000 M1117 600990 1 2931.0000 p44 p54 251 N p44->p54
36084.0000 M729 777845 2 14497.0000 p5 p64 58 N p5->p91->p64
36222.0000 M1195 957369 1 802.0000 p54 p16 286 N p54->p16
36238.0000 M1093 663874 2 3821.0000 p34 p48 236 N p34->p19->p48
36328.0000 M938 886230 1 8540.0000 p40 p15 157 N p40->p15
36906.0000 M670 685183 2 17075.0000 p70 p42 15 N p70->p11->p42
37088.0000 M1008 777059 2 7226.0000 p40 p34 179 N p40->p11->p34
37129.0000 M890 833467 1 10759.0000 p90 p86 120 N p90->p86
37197.0000 M1206 648969 1 1452.0000 p61 p17 275 N p61->p17
37293.0000 M680 832223 3 17157.0000 p73 p30 14 N p73->p67->p35->p30
37423.0000 M1236 863442 1 804.0000 p45 p78 286 N p45->p78
37461.0000 M985 966315 1 8273.0000 p59 p94 162 N p59->p94
37554.0000 M842 760543 1 12610.0000 p1 p57 89 N p1->p57
37821.0000 M1225 679664 2 1527.0000 p86 p64 274 N p86->p90->p64
37904.0000 M1216 701984 1 1867.0000 p25 p62 268 N p25->p62
38112.0000 M1039 953181 1 7308.0000 p62 p84 178 N p62->p84
38177.0000 M686 735581 1 17875.0000 p15 p51 2 N p15->p51
38228.0000 M1078 614735 2 6259.0000 p19 p73 195 N p19->p79->p73
38418.0000 M1012 578357 3 8440.0000 p1 p84 159 N p1->p78->p97->p84
38912.0000 M959 534466 2 10519.0000 p11 p76 124 N p11->p27->p76
39200.0000 M1079 526317 1 7197.0000 p86 p64 180 N p86->p64
39312.0000 M1218 507449 3 3215.0000 p68 p14 246 N p68->p47->p41->p14
39962.0000 M891 505874 2 13567.0000 p16 p88 73 N p16->p9->p88
40018.0000 M1329 797651 2 651.0000 p28 p15 289 N p28->p59->p15
40043.0000 M1333 553198 1 570.0000 p54 p26 290 N p54->p26
40213.0000 M1091 848479 1 7858.0000 p72 p87 169 N p72->p87
40243.0000 M968 947605 1 11564.0000 p34 p71 107 N p34->p71
40288.0000 M1067 930333 1 8639.0000 p89 p93 156 N p89->p93
40475.0000 M772 997362 1 17603.0000 p93 p33 6 N p93->p33
40733.0000 M920 982749 2 13479.0000 p32 p36 75 N p32->p9->p36
40820.0000 M1170 848047 1 6145.0000 p22 p2 197 N p22->p2
40827.0000 M1028 876967 1 10345.0000 p7 p17 127 N p7->p17
