# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1088.0000 M15 991397 1 657.0000 p43 p98 289 N p43->p98
1209.0000 M19 580040 3 652.0000 p53 p79 289 N p53->p54->p67->p79
1250.0000 M18 640222 4 727.0000 p11 p6 287 N p11->p89->p75->p92->p6
1300.0000 M35 998232 1 265.0000 p81 p92 295 N p81->p92
1583.0000 M14 720934 2 1178.0000 p9 p37 280 N p9->p78->p37
1627.0000 M16 875016 2 1163.0000 p73 p0 280 N p73->p44->p0
1735.0000 M56 782957 2 58.0000 p3 p7 299 N p3->p51->p7
2084.0000 M53 883685 2 498.0000 p17 p79 291 N p17->p26->p79
2087.0000 M11 562047 1 1767.0000 p26 p79 270 N p26->p79
2632.0000 M13 693107 3 2253.0000 p14 p39 262 N p14->p80->p57->p39
2926.0000 M23 555510 4 2257.0000 p45 p78 262 N p45->p61->p23->p8->p78
3045.0000 M86 667043 1 478.0000 p0 p62 292 N p0->p62
3786.0000 M109 609072 1 521.0000 p21 p14 291 N p21->p14
3933.0000 M28 627290 3 3115.0000 p71 p21 248 N p71->p0->p25->p21
3991.0000 M45 506581 4 2646.0000 p69 p11 255 N p69->p86->p7->p18->p11
4914.0000 M36 612761 9 3854.0000 p2 p40 235 N p2->p74->p67->p79->p42->p79->p77->p49->p63->p40
5106.0000 M40 572441 3 3922.0000 p47 p64 234 N p47->p67->p6->p64
5873.0000 M66 762094 2 3898.0000 p35 p76 235 N p35->p32->p76
6064.0000 M9 587686 3 5799.0000 p36 p62 203 N p36->p88->p70->p62
6070.0000 M69 580609 2 4009.0000 p88 p68 233 N p88->p35->p68
6075.0000 M122 809157 3 2429.0000 p81 p60 259 N p81->p65->p78->p60
6210.0000 M152 903589 2 1676.0000 p29 p28 272 N p29->p78->p28
6218.0000 M44 568074 7 4905.0000 p75 p56 218 N p75->p46->p95->p98->p36->p97->p59->p56
6381.0000 M67 922010 9 4381.0000 p26 p11 226 N p26->p55->p47->p54->p67->p47->p45->p67->p16->p11
6458.0000 M193 821267 1 709.0000 p51 p6 288 N p51->p6
6547.0000 M84 745447 5 4043.0000 p34 p17 232 N p34->p79->p91->p79->p55->p17
6713.0000 M178 890709 1 1404.0000 p67 p31 276 N p67->p31
6768.0000 M196 776404 2 928.0000 p50 p52 284 N p50->p33->p52
6851.0000 M230 670367 1 17.0000 p70 p66 299 N p70->p66
7097.0000 M125 524397 4 3359.0000 p81 p56 244 N p81->p66->p92->p98->p56
7752.0000 M167 798197 2 2784.0000 p53 p83 253 N p53->p17->p83
7904.0000 M256 678857 1 287.0000 p29 p60 295 N p29->p60
8336.0000 M62 745934 7 6479.0000 p18 p91 192 N p18->p11->p69->p86->p61->p3->p69->p91
8511.0000 M259 561706 1 806.0000 p56 p36 286 N p56->p36
8991.0000 M110 944646 4 5694.0000 p31 p43 205 N p31->p25->p66->p62->p43
9585.0000 M43 596711 15 8304.0000 p18 p22 161 N p18->p86->p30->p86->p69->p30->p2->p3->p94->p11->p18->p51->p6->p18->p87->p22
9733.0000 M288 997845 2 1206.0000 p7 p12 279 N p7->p19->p12
9762.0000 M227 888257 2 3018.0000 p90 p57 249 N p90->p9->p57
9793.0000 M153 974276 7 5233.0000 p47 p42 212 N p47->p45->p26->p40->p96->p35->p40->p42
9996.0000 M215 597150 2 3607.0000 p80 p34 239 N p80->p43->p34
10365.0000 M26 546679 4 9608.0000 p67 p2 139 N p67->p6->p64->p91->p2
10644.0000 M322 771889 1 1108.0000 p28 p29 281 N p28->p29
10765.0000 M155 828379 5 6143.0000 p84 p48 197 N p84->p82->p27->p59->p49->p48
10927.0000 M22 854050 8 10287.0000 p15 p12 128 N p15->p86->p96->p7->p18->p61->p86->p11->p12
11040.0000 M289 773714 3 2484.0000 p44 p38 258 N p44->p36->p70->p38
11267.0000 M198 611919 4 5366.0000 p26 p41 210 N p26->p67->p74->p45->p41
11470.0000 M168 635411 2 6472.0000 p80 p85 192 N p80->p70->p85
11592.0000 M351 526550 1 1171.0000 p57 p63 280 N p57->p63
11938.0000 M219 884481 3 5431.0000 p87 p19 209 N p87->p63->p1->p19
12100.0000 M320 643757 5 2625.0000 p18 p64 256 N p18->p89->p22->p57->p63->p64
12612.0000 M211 840957 5 6339.0000 p39 p21 194 N p39->p46->p7->p17->p9->p21
12885.0000 M366 592389 2 2020.0000 p50 p44 266 N p50->p58->p44
12913.0000 M177 669688 4 7637.0000 p90 p55 172 N p90->p65->p90->p9->p55
13140.0000 M369 835522 4 2186.0000 p46 p96 263 N p46->p75->p61->p75->p96
13325.0000 M345 547012 4 3080.0000 p82 p51 248 N p82->p61->p55->p83->p51
13596.0000 M49 955987 6 12131.0000 p71 p53 97 N p71->p44->p5->p37->p27->p79->p53
13838.0000 M8 913877 14 13605.0000 p6 p9 73 N p6->p46->p11->p92->p11->p75->p46->p65->p46->p22->p63->p1->p81->p97->p9
13842.0000 M419 536572 2 1424.0000 p26 p41 276 N p26->p21->p41
14183.0000 M422 753746 3 1681.0000 p74 p41 271 N p74->p48->p21->p41
14723.0000 M452 898514 2 1325.0000 p89 p83 277 N p89->p64->p83
15048.0000 M373 607943 3 3968.0000 p92 p44 233 N p92->p66->p10->p44
15144.0000 M433 948153 4 2306.0000 p57 p91 261 N p57->p64->p83->p64->p91
15146.0000 M363 569001 3 4373.0000 p87 p9 227 N p87->p17->p18->p9
15220.0000 M286 824783 4 6751.0000 p85 p20 187 N p85->p98->p42->p85->p20
15379.0000 M273 589551 8 7281.0000 p22 p54 178 N p22->p63->p89->p22->p57->p63->p16->p63->p54
15723.0000 M459 851360 1 2134.0000 p74 p73 264 N p74->p73
15730.0000 M469 703844 3 1858.0000 p14 p92 269 N p14->p78->p7->p92
15951.0000 M173 664855 9 10799.0000 p45 p61 120 N p45->p87->p63->p1->p81->p97->p12->p81->p91->p61
16179.0000 M516 817209 3 927.0000 p9 p2 284 N p9->p27->p1->p2
16352.0000 M247 562721 6 9001.0000 p10 p31 149 N p10->p28->p60->p38->p39->p32->p31
16817.0000 M235 503057 4 9838.0000 p88 p76 136 N p88->p23->p15->p88->p76
17060.0000 M478 641310 2 2930.0000 p79 p26 251 N p79->p43->p26
17061.0000 M426 712642 4 4429.0000 p17 p51 226 N p17->p3->p11->p91->p51
17065.0000 M336 760188 5 7100.0000 p90 p91 181 N p90->p8->p79->p43->p51->p91
17073.0000 M578 778715 1 4.0000 p97 p64 299 N p97->p64
17112.0000 M561 503992 1 541.0000 p14 p7 290 N p14->p7
17117.0000 M546 611808 1 995.0000 p28 p33 283 N p28->p33
17589.0000 M586 987593 1 280.0000 p5 p66 295 N p5->p66
17808.0000 M361 664301 6 7093.0000 p94 p75 181 N p94->p2->p16->p2->p9->p45->p75
17873.0000 M525 965714 1 2361.0000 p83 p49 260 N p83->p49
18080.0000 M530 515775 3 2429.0000 p91 p19 259 N p91->p11->p86->p19
18096.0000 M580 983689 1 962.0000 p60 p73 283 N p60->p73
18884.0000 M559 906922 3 2375.0000 p47 p11 260 N p47->p45->p86->p11
18931.0000 M547 575607 5 2778.0000 p2 p64 253 N p2->p52->p12->p82->p69->p64
19054.0000 M635 849891 1 257.0000 p87 p96 295 N p87->p96
19075.0000 M521 569827 2 3678.0000 p16 p52 238 N p16->p63->p52
19141.0000 M501 891377 5 4328.0000 p10 p59 227 N p10->p34->p44->p74->p60->p59
19148.0000 M519 867498 3 3813.0000 p87 p18 236 N p87->p96->p87->p18
19284.0000 M536 923966 4 3463.0000 p31 p53 242 N p31->p75->p61->p91->p53
19621.0000 M662 545778 1 26.0000 p14 p93 299 N p14->p93
19816.0000 M558 757669 4 3340.0000 p57 p91 244 N p57->p96->p87->p96->p91
20300.0000 M657 957003 1 851.0000 p10 p73 285 N p10->p73
20321.0000 M576 807406 2 3309.0000 p8 p30 244 N p8->p89->p30
20359.0000 M409 541506 11 8227.0000 p81 p16 162 N p81->p12->p81->p83->p17->p54->p65->p97->p54->p1->p17->p16
20363.0000 M529 830271 4 4738.0000 p65 p16 221 N p65->p30->p54->p17->p16
21004.0000 M691 663004 1 551.0000 p25 p51 290 N p25->p51
21184.0000 M498 518161 6 6455.0000 p80 p59 192 N p80->p35->p15->p10->p74->p77->p59
