# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1696.0000 M38 698725 1 575.0000 p111 p62 290 N p111->p62
2424.0000 M33 729461 1 1448.0000 p425 p168 275 N p425->p168
2546.0000 M78 957377 1 227.0000 p204 p179 296 N p204->p179
2937.0000 M29 639593 1 2085.0000 p72 p372 265 N p72->p372
3660.0000 M67 935199 1 1663.0000 p366 p475 272 N p366->p475
5699.0000 M132 765115 1 1795.0000 p82 p401 270 N p82->p401
5761.0000 M56 782957 1 4084.0000 p294 p424 231 N p294->p424
6048.0000 M18 640222 1 5525.0000 p54 p55 207 N p54->p55
6670.0000 M187 717614 1 1127.0000 p436 p407 281 N p436->p407
6955.0000 M228 664849 1 221.0000 p163 p255 296 N p163->p255
8067.0000 M207 976697 1 1944.0000 p277 p31 267 N p277->p31
8117.0000 M208 597966 1 1967.0000 p487 p185 267 N p487->p185
8751.0000 M270 714974 1 779.0000 p412 p48 287 N p412->p48
8994.0000 M204 866524 1 2964.0000 p399 p102 250 N p399->p102
9315.0000 M60 999278 1 7514.0000 p435 p447 174 N p435->p447
9421.0000 M87 870121 1 6832.0000 p237 p491 186 N p237->p491
9717.0000 M225 529412 1 3071.0000 p185 p400 248 N p185->p400
9859.0000 M157 760115 1 5211.0000 p445 p343 213 N p445->p343
9876.0000 M15 991397 1 9445.0000 p92 p340 142 N p92->p340
9928.0000 M188 976547 1 4355.0000 p213 p121 227 N p213->p121
10483.0000 M324 746572 1 891.0000 p372 p200 285 N p372->p200
10511.0000 M103 798087 1 7447.0000 p118 p486 175 N p118->p486
