# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
2172.0000 M71 990133 1 55.0000 p315 p157 299 N p315->p157
2788.0000 M62 964734 9 936.0000 p30 p151 284 N p30->p379->p371->p489->p248->p389->p305->p114->p320->p151
3119.0000 M36 612761 22 2059.0000 p323 p48 265 N p323->p131->p178->p188->p163->p415->p240->p45->p461->p420->p77->p74->p482->p17->p477->p406->p361->p189->p107->p25->p394->p338->p48
5347.0000 M47 734776 28 3936.0000 p87 p456 234 N p87->p209->p204->p235->p133->p77->p240->p189->p494->p481->p477->p136->p17->p338->p45->p406->p11->p131->p415->p107->p361->p48->p96->p287->p271->p25->p156->p491->p456
5403.0000 M9 587686 37 5138.0000 p311 p148 214 N p311->p433->p183->p337->p425->p414->p370->p325->p75->p367->p284->p2->p297->p193->p369->p264->p93->p144->p99->p499->p207->p327->p7->p407->p111->p91->p230->p135->p80->p406->p402->p107->p495->p8->p391->p141->p215->p148
5668.0000 M168 854957 10 685.0000 p166 p38 288 N p166->p216->p245->p169->p353->p464->p451->p132->p344->p167->p38
5792.0000 M21 519301 36 5183.0000 p440 p0 213 N p440->p168->p38->p426->p140->p476->p209->p11->p148->p267->p135->p87->p170->p406->p204->p397->p123->p66->p488->p109->p348->p271->p287->p482->p197->p257->p25->p163->p125->p45->p361->p26->p91->p408->p78->p136->p0
5867.0000 M10 863541 41 5576.0000 p96 p66 207 N p96->p383->p426->p329->p81->p128->p82->p397->p323->p267->p137->p396->p420->p240->p80->p181->p45->p292->p74->p445->p380->p102->p401->p129->p239->p0->p87->p135->p287->p170->p348->p377->p257->p446->p487->p472->p145->p314->p109->p77->p424->p66
6289.0000 M130 536904 13 2447.0000 p333 p184 259 N p333->p486->p164->p352->p304->p110->p108->p252->p313->p119->p161->p124->p79->p184
7054.0000 M196 649359 12 1245.0000 p485 p146 279 N p485->p16->p204->p199->p184->p110->p27->p422->p272->p308->p86->p333->p146
7742.0000 M199 961777 13 1852.0000 p237 p199 269 N p237->p242->p33->p436->p127->p162->p275->p113->p16->p81->p204->p460->p44->p199
8199.0000 M143 731013 32 3969.0000 p123 p113 233 N p123->p432->p275->p237->p268->p372->p460->p255->p426->p415->p51->p396->p204->p459->p292->p221->p81->p126->p272->p139->p162->p33->p164->p44->p366->p242->p409->p383->p223->p316->p174->p498->p113
9026.0000 M219 595653 14 2555.0000 p436 p396 257 N p436->p162->p127->p119->p275->p113->p16->p81->p204->p242->p422->p199->p79->p459->p396
9575.0000 M261 858391 16 1868.0000 p354 p382 268 N p354->p483->p435->p230->p98->p104->p152->p118->p92->p470->p428->p217->p87->p454->p83->p429->p382
9636.0000 M65 590287 27 7699.0000 p262 p86 171 N p262->p108->p190->p471->p49->p124->p162->p0->p241->p27->p121->p422->p385->p400->p62->p175->p103->p34->p478->p249->p178->p268->p266->p255->p46->p10->p276->p86
9690.0000 M116 868464 21 6255.0000 p496 p441 195 N p496->p134->p296->p171->p386->p405->p469->p138->p206->p285->p357->p30->p300->p379->p490->p231->p374->p434->p45->p328->p118->p441
9831.0000 M296 607121 16 1083.0000 p235 p85 281 N p235->p83->p454->p206->p144->p382->p470->p397->p405->p217->p248->p357->p145->p473->p87->p469->p85
10250.0000 M121 601626 38 6680.0000 p23 p459 188 N p23->p223->p440->p426->p78->p123->p90->p95->p237->p220->p432->p275->p255->p460->p60->p79->p316->p416->p415->p129->p164->p127->p242->p162->p436->p113->p16->p119->p81->p204->p199->p339->p276->p44->p498->p219->p108->p304->p459
10522.0000 M216 627216 27 4137.0000 p294 p200 231 N p294->p232->p277->p187->p283->p111->p11->p154->p215->p150->p148->p342->p362->p327->p269->p143->p59->p388->p6->p193->p109->p55->p137->p403->p496->p173->p299->p200
10641.0000 M253 796075 18 3165.0000 p485 p221 247 N p485->p479->p262->p252->p241->p146->p110->p80->p65->p175->p366->p34->p107->p103->p192->p311->p333->p124->p221
