# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1383.0000 M16 875016 4 919.0000 p181 p399 284 N p181->p84->p156->p400->p399
1695.0000 M40 572441 3 511.0000 p88 p75 291 N p88->p347->p95->p75
1758.0000 M58 837610 1 19.0000 p115 p439 299 N p115->p439
1957.0000 M18 640222 2 1434.0000 p54 p55 276 N p54->p445->p55
1983.0000 M13 693107 1 1604.0000 p173 p343 273 N p173->p343
2143.0000 M27 707738 3 1358.0000 p458 p484 277 N p458->p469->p433->p484
2145.0000 M12 545086 4 1800.0000 p459 p154 270 N p459->p33->p280->p460->p154
2158.0000 M26 546679 5 1401.0000 p262 p91 276 N p262->p21->p153->p37->p56->p91
2176.0000 M10 863541 7 1885.0000 p96 p66 268 N p96->p87->p83->p196->p136->p435->p81->p66
2216.0000 M30 678625 4 1335.0000 p35 p22 277 N p35->p137->p45->p492->p22
2289.0000 M35 998232 6 1254.0000 p175 p315 279 N p175->p275->p413->p333->p295->p365->p315
2346.0000 M24 559729 7 1648.0000 p275 p306 272 N p275->p109->p330->p9->p96->p487->p319->p306
2404.0000 M55 928171 3 758.0000 p419 p462 287 N p419->p2->p196->p462
2408.0000 M77 580783 1 114.0000 p429 p178 298 N p429->p178
2420.0000 M21 519301 1 1811.0000 p440 p0 269 N p440->p0
2499.0000 M32 531670 5 1554.0000 p435 p327 274 N p435->p272->p184->p100->p42->p327
2538.0000 M34 844772 4 1531.0000 p396 p69 274 N p396->p9->p330->p49->p69
2827.0000 M88 507417 2 208.0000 p51 p14 296 N p51->p445->p14
2915.0000 M96 866374 1 62.0000 p371 p284 298 N p371->p284
2974.0000 M48 884863 6 1537.0000 p271 p412 274 N p271->p168->p313->p322->p209->p66->p412
3167.0000 M63 570569 4 1286.0000 p470 p431 278 N p470->p453->p109->p488->p431
3179.0000 M9 587686 6 2914.0000 p311 p148 251 N p311->p340->p372->p460->p170->p83->p148
3187.0000 M98 871931 1 278.0000 p460 p465 295 N p460->p465
3276.0000 M104 863634 2 182.0000 p156 p359 296 N p156->p371->p359
3462.0000 M43 596711 3 2181.0000 p211 p387 263 N p211->p48->p85->p387
3532.0000 M15 991397 2 3101.0000 p92 p340 248 N p92->p315->p340
3867.0000 M124 729639 1 206.0000 p332 p95 296 N p332->p95
4066.0000 M20 773543 7 3484.0000 p383 p62 241 N p383->p170->p9->p330->p77->p131->p355->p62
4181.0000 M56 782957 2 2504.0000 p294 p424 258 N p294->p280->p424
4361.0000 M125 870651 1 670.0000 p202 p351 288 N p202->p351
4407.0000 M82 711477 6 1964.0000 p493 p49 267 N p493->p235->p247->p76->p229->p18->p49
4563.0000 M8 913877 10 4330.0000 p475 p407 227 N p475->p360->p355->p485->p473->p468->p18->p477->p31->p484->p407
4658.0000 M25 982211 7 3928.0000 p266 p62 234 N p266->p293->p141->p268->p410->p270->p310->p62
4676.0000 M38 698725 9 3555.0000 p111 p62 240 N p111->p54->p447->p24->p11->p24->p197->p162->p197->p62
4902.0000 M163 526214 1 79.0000 p64 p161 298 N p64->p161
5167.0000 M170 502107 3 124.0000 p213 p159 297 N p213->p22->p374->p159
5289.0000 M161 796114 1 519.0000 p216 p292 291 N p216->p292
5292.0000 M167 949317 1 343.0000 p58 p408 294 N p58->p408
5387.0000 M138 939621 2 1307.0000 p354 p224 278 N p354->p329->p224
5592.0000 M37 737538 12 4500.0000 p138 p485 225 N p138->p177->p143->p406->p31->p350->p403->p289->p327->p462->p101->p288->p485
5745.0000 M39 983915 9 4591.0000 p408 p6 223 N p408->p7->p31->p158->p257->p23->p32->p271->p292->p6
5756.0000 M17 790517 9 5258.0000 p83 p316 212 N p83->p96->p126->p91->p250->p57->p306->p421->p51->p316
6055.0000 M46 636051 6 4677.0000 p400 p333 222 N p400->p414->p167->p204->p58->p68->p333
6385.0000 M33 729461 8 5409.0000 p425 p168 209 N p425->p186->p84->p121->p296->p50->p182->p229->p168
7069.0000 M28 627290 13 6251.0000 p319 p41 195 N p319->p320->p217->p178->p349->p137->p74->p409->p208->p300->p167->p287->p486->p41
7640.0000 M87 870121 10 5051.0000 p237 p491 215 N p237->p152->p309->p195->p341->p132->p454->p409->p240->p25->p491
7648.0000 M194 537123 6 1892.0000 p341 p265 268 N p341->p132->p454->p460->p34->p375->p265
7720.0000 M31 948641 12 6807.0000 p252 p311 186 N p252->p262->p213->p469->p337->p234->p25->p99->p461->p370->p483->p83->p311
8394.0000 M215 712854 4 2042.0000 p277 p166 265 N p277->p182->p384->p343->p166
8766.0000 M105 647816 17 5645.0000 p342 p447 205 N p342->p18->p256->p136->p369->p288->p147->p12->p220->p74->p159->p67->p62->p281->p213->p285->p254->p447
9093.0000 M149 586647 13 4691.0000 p394 p237 221 N p394->p173->p277->p182->p455->p434->p450->p172->p37->p276->p136->p60->p166->p237
9118.0000 M175 818459 8 3929.0000 p10 p129 234 N p10->p499->p428->p499->p392->p418->p179->p285->p129
9587.0000 M14 720934 21 9182.0000 p54 p86 146 N p54->p454->p33->p410->p319->p192->p438->p149->p166->p444->p352->p272->p416->p259->p203->p197->p441->p50->p346->p154->p63->p86
9611.0000 M228 664849 10 2877.0000 p163 p255 252 N p163->p343->p234->p268->p285->p472->p22->p213->p221->p268->p255
9707.0000 M36 612761 9 8647.0000 p323 p48 155 N p323->p289->p478->p294->p384->p129->p153->p309->p158->p48
9905.0000 M299 878133 1 1070.0000 p466 p137 282 N p466->p137
10236.0000 M282 863025 2 1906.0000 p400 p290 268 N p400->p67->p290
